date,advertiser_id,advertiser_name,campaign_id,campaign_name,media_type,creative_id,creative_name,creative_size,landing_page,video_duration,country,province,video_type,device_type,demo_gender,demo_age,audience_id,audience_name,audience_type,spend,impressions,clicks,engagements,total_time_on_site,1s_time_on_site,conversions,video_started,video_completed_25,video_completed_50,video_completed_75,video_completed
2020-11-30,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,4.947115,940,3,2,142,3,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,4.199515,840,2,1,124,1,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12n,Chill Burger - Competitors,First Party,3.644429,803,5,1,30,2,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_2fE,Chill Burger - Interest,First Party,3.718372,799,2,0,4,1,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,3.040794,788,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,4.255947,780,1,1,1331,1,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,2.346305,760,3,0,9,1,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,3.797699,733,4,3,1982,4,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,2.423604,695,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,2.550369,676,1,1,36,1,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,2.825468,663,1,0,3,1,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.916807,647,3,0,17,3,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_2fE,Chill Burger - Interest,First Party,3.004855,641,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.652363,625,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.294797,530,4,1,44,3,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12n,Chill Burger - Competitors,First Party,1.536342,507,2,0,12,2,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,1.856133,466,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,1.635966,429,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,2.332447,427,2,1,34,1,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,1.327929,413,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,1.446768,405,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,1.443099,240,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,0.809583,234,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12n,Chill Burger - Competitors,First Party,0.873348,164,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,0.772306,161,2,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12n,Chill Burger - Competitors,First Party,0.78226,131,1,1,165,1,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12n,Chill Burger - Competitors,First Party,0.632516,116,1,0,7,1,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,0.64088,106,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.478944,88,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.023528,6,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.02124,5,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.015289,5,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.018606,4,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.013055,2,0,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.006728,1,0,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.002087,1,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104573,Prospecting - Ontario,native,610751,Crunchy Chicken,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.00239,1,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,29.139677,6408,14,1,174,9,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,15.724888,4240,4,0,12,2,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,21.937534,3513,15,4,316,10,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.218913,48,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_12n,Chill Burger - Competitors,First Party,0.220944,46,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.139752,31,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.114387,30,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.18776,28,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,0.1633,28,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.102236,27,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.118712,23,0,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.080827,22,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_2fF,Family Meal Planning,First Party,0.128789,20,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.071578,19,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.050905,17,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.052137,16,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.038467,14,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_2fF,Family Meal Planning,First Party,0.043948,13,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.069751,13,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.046073,11,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.061155,10,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.039437,9,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.051527,9,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,0.021134,8,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.023483,6,0,0,0,0,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.031311,4,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.003887,2,0,0,0,0,0,0,0,0,0,0
2020-11-27,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Desktop,Female,,c_3yI,Fast Food Keywords,First Party,0.005173,2,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.012866,2,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007761,1,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_cyx,XYZ Data - Likely to try new restaurants,Third Party,0.002146,1,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,In-App,Female,,c_3yI,Fast Food Keywords,First Party,0.007445,1,0,0,0,0,0,0,0,0,0,0
2020-11-29,21059,Chill Burger,104573,Prospecting - Ontario,native,621993,Free Large Drink,,Why not visit today?,0,CA,ON,,Mobile (Web),Female,,c_3yI,Fast Food Keywords,First Party,0.003216,1,0,0,0,0,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,7.714104,2108,2,0,9,1,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,6.89966,1959,0,0,0,0,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,5.368469,1383,0,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,5.59136,1369,1,0,7,1,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fE,Chill Burger - Interest,First Party,4.885336,1331,1,0,0,0,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,4.516257,1212,0,0,0,0,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,4.869779,1169,0,0,0,0,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,3.622869,1035,0,0,0,0,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,2.719024,912,0,0,0,0,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_2fF,Family Meal Planning,First Party,3.11396,908,0,0,0,0,0,0,0,0,0,0
2020-11-22,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Desktop,Female,,c_12m,Affordable Takeout Options,First Party,2.832973,836,1,0,0,0,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,4.666518,793,3,0,0,0,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.999104,762,6,1,78,3,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,3.095986,706,5,2,63,5,0,0,0,0,0,0
2020-11-16,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.870492,703,3,0,5,1,0,0,0,0,0,0
2020-11-17,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.83668,687,5,0,32,5,0,0,0,0,0,0
2020-11-25,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.658351,653,4,1,118,3,0,0,0,0,0,0
2020-11-15,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_2fE,Chill Burger - Interest,First Party,3.60274,649,1,0,0,0,0,0,0,0,0,0
2020-11-18,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,3.67752,578,1,0,10,1,0,0,0,0,0,0
2020-11-20,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.138312,576,3,0,14,3,0,0,0,0,0,0
2020-11-23,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.268281,547,4,0,17,3,0,0,0,0,0,0
2020-11-26,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,2.072536,510,8,1,68,6,0,0,0,0,0,0
2020-11-19,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.7789,489,1,0,6,1,0,0,0,0,0,0
2020-11-24,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.8648,489,3,0,9,1,0,0,0,0,0,0
2020-11-21,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,Mobile (Web),Female,,c_12m,Affordable Takeout Options,First Party,1.59045,452,0,0,0,0,0,0,0,0,0,0
2020-11-28,21059,Chill Burger,104573,Prospecting - Ontario,native,610749,Mega Fries,,Ways to Make it a Combo,0,CA,ON,,In-App,Female,,c_12m,Affordable Takeout Options,First Party,2.945693,437,1,0,5,1,0,0,0,0,0,0
